unique_state_id,mcmc_row,failure_step,cluster,pca_1,pca_2,tsne_1,tsne_2,umap_1,umap_2
9370,87575,123,0,-0.9729334115982056,0.7773915529251099,-8.914811134338379,30.0628662109375,3.8335728645324707,11.207295417785645
9371,87585,132,0,3.8942830562591553,1.3195456266403198,59.526729583740234,6.084932804107666,12.405537605285645,6.220353603363037
9372,87590,126,0,-1.4742497205734253,-3.4257936477661133,-9.002191543579102,-57.39939880371094,9.873076438903809,-0.21653001010417938
9373,87612,145,0,0.39763855934143066,2.096329927444458,-5.266513347625732,35.526641845703125,4.504631996154785,12.012239456176758
9374,87664,219,0,-3.545473575592041,1.8312660455703735,-46.629676818847656,64.01815795898438,0.03574555739760399,13.456486701965332
9375,87685,141,0,-3.567978858947754,-2.374324321746826,-79.69407653808594,14.75072956085205,-0.9955174326896667,10.100390434265137
9376,87699,129,0,3.345890760421753,8.100399017333984,15.533378601074219,75.88821411132812,5.747957229614258,15.427486419677734
9377,87705,142,0,1.2547094821929932,-3.633049964904785,55.71647644042969,-25.536441802978516,14.043794631958008,1.8196982145309448
9378,87706,131,0,1.1871099472045898,3.1839730739593506,4.816457271575928,36.18758773803711,5.141758918762207,12.177804946899414
9379,87712,145,0,0.0907689779996872,2.02396297454834,-5.351016044616699,35.65444564819336,4.366990566253662,12.09239673614502
9380,87716,204,0,-1.137845516204834,-1.2892025709152222,-4.885943412780762,-31.09532356262207,9.354722023010254,1.9960088729858398
9381,87725,135,0,0.7122868895530701,2.722214937210083,1.323952555656433,35.552642822265625,4.741612434387207,11.948047637939453
9382,87726,178,0,-0.8977447152137756,-3.595534324645996,34.80779266357422,-44.73857498168945,12.6480712890625,0.8848441243171692
9383,87734,123,0,0.2702256441116333,2.6458475589752197,-2.254519462585449,31.839445114135742,4.58455228805542,11.848368644714355
9384,87737,122,0,2.8440914154052734,2.181577205657959,48.64188003540039,16.108516693115234,11.170701026916504,6.653472423553467
9385,87750,126,0,5.301804065704346,4.013934135437012,59.27543258666992,27.08499526977539,11.440778732299805,8.06337833404541
9386,87759,148,0,2.623227596282959,-1.702713966369629,54.0252571105957,-6.632638454437256,12.47220230102539,5.036908149719238
9387,87762,124,0,3.4870896339416504,1.1292811632156372,59.23414611816406,5.7820515632629395,12.358695030212402,6.1654253005981445
9388,87766,123,0,-0.09457404166460037,1.7649890184402466,-5.205165386199951,30.326833724975586,4.365997314453125,11.555377960205078
9389,87769,124,0,3.3538336753845215,0.8368837833404541,59.40161895751953,5.240590572357178,12.418673515319824,6.073857307434082
9390,87770,145,0,-0.08267391473054886,2.0164601802825928,-6.454161643981934,35.119873046875,4.261745929718018,12.039361953735352
9391,87782,126,0,-1.360687017440796,-4.4326090812683105,-4.077425003051758,-75.83988189697266,10.446887969970703,-1.8036648035049438
9392,87787,125,0,-2.825998067855835,-3.327185869216919,-66.48748016357422,-7.160007953643799,0.8824607729911804,8.222644805908203
9393,87797,132,0,-1.0970731973648071,-5.8282341957092285,44.82407760620117,-66.95225524902344,13.160792350769043,-1.146025538444519
9394,87813,131,0,-2.2608768939971924,-1.9899682998657227,-46.04445266723633,6.110659599304199,1.8456045389175415,9.485904693603516
9395,87820,121,0,2.024919271469116,7.458889484405518,7.000215530395508,69.07735443115234,5.1954145431518555,14.756853103637695
9396,87821,125,0,-2.9091460704803467,-3.2140939235687256,-66.56352233886719,-7.369391918182373,0.8537342548370361,8.238264083862305
9397,87823,127,0,4.405872821807861,7.740985870361328,20.46817398071289,66.11262512207031,6.451870441436768,14.908520698547363
9398,87845,134,0,-1.359664797782898,-4.975586891174316,9.949740409851074,-76.64241790771484,11.55982780456543,-1.5319033861160278
9399,87857,130,0,-1.7008702754974365,-5.204739570617676,5.457210540771484,-77.4592514038086,11.08763599395752,-1.775273323059082
9400,87888,111,0,2.0637688636779785,4.834822654724121,11.91462230682373,42.33707046508789,5.5543599128723145,12.91817855834961
9401,87893,123,0,2.5083563327789307,4.360162258148193,9.433119773864746,39.44377517700195,5.613700866699219,12.609116554260254
9402,87908,125,0,1.8985008001327515,3.7150750160217285,6.199291706085205,37.34413146972656,5.361976146697998,12.396679878234863
9403,87910,122,0,-1.172420620918274,-3.5413410663604736,10.394197463989258,-67.523681640625,10.79145622253418,-0.5388820171356201
9404,87916,127,0,-3.503323793411255,-1.6200098991394043,-78.30963134765625,17.1722469329834,-1.006024718284607,10.496665954589844
9405,87931,126,0,-1.3604224920272827,-4.1641011238098145,-3.973780393600464,-75.12093353271484,10.480998992919922,-1.7092372179031372
9406,87937,127,0,4.418748378753662,7.690505027770996,20.421754837036133,66.08332061767578,6.410896301269531,14.877920150756836
9407,87951,200,0,-0.7921620607376099,-3.730164051055908,24.41823387145996,-43.28136444091797,11.818387985229492,0.7727497816085815
9408,87966,120,0,0.9038605690002441,9.162351608276367,1.0572855472564697,63.53756332397461,5.119927883148193,14.445603370666504
9409,87991,125,0,-2.9225895404815674,-3.7616724967956543,-67.01920318603516,-6.114597797393799,0.8531321883201599,8.199373245239258
9410,88118,264,1,30.960552215576172,-7.544830322265625,92.2710189819336,-9.95271110534668,-9.095480918884277,2.3128108978271484
9411,88164,124,0,1.249146819114685,7.473178386688232,9.080767631530762,57.29655838012695,6.118584632873535,13.707847595214844
9412,88221,120,0,-1.2043302059173584,-3.3400931358337402,-6.712314605712891,-59.753211975097656,10.164427757263184,-0.384982705116272
9413,88238,119,0,-3.4209845066070557,-0.16048884391784668,-54.2881965637207,45.11063766479492,-0.05412355810403824,11.988356590270996
9414,88277,141,0,-3.5149760246276855,-2.4701883792877197,-79.8890609741211,14.62654972076416,-0.971389651298523,10.009686470031738
9415,88378,128,0,1.492506742477417,10.92535400390625,13.29946517944336,84.68254852294922,5.734902858734131,14.766825675964355
9416,88381,119,0,-3.4436585903167725,-0.3991622030735016,-54.38712692260742,44.86296844482422,-0.11393389850854874,11.922719955444336
9417,88392,221,0,-3.055156707763672,-1.617809534072876,-55.376853942871094,18.591386795043945,0.7222486138343811,10.124565124511719
9418,88438,256,0,2.512969732284546,3.101019859313965,44.23072814941406,16.346752166748047,11.102299690246582,6.795291900634766
9419,88526,115,0,-2.5783798694610596,-3.7318367958068848,-64.71268463134766,-6.234930992126465,0.9501733779907227,8.289178848266602
9420,88630,147,0,-0.7133837938308716,-0.431309312582016,43.13882064819336,-4.225161552429199,11.90085220336914,4.075897216796875
9421,88675,118,0,-1.5678414106369019,-3.3231019973754883,-35.4298210144043,-57.47369384765625,8.538655281066895,-0.6400569677352905
9422,88703,121,0,-3.804783821105957,-1.535681962966919,-78.11396789550781,31.674663543701172,-1.2796742916107178,10.83360481262207
9423,88709,125,0,-2.8163857460021973,-3.8125505447387695,-66.70428466796875,-6.337622165679932,0.878338634967804,8.202679634094238
9424,88720,123,0,3.296527624130249,4.9558868408203125,10.805322647094727,40.522254943847656,5.7289204597473145,12.767156600952148
9425,88730,113,0,-2.61202073097229,-2.0417754650115967,-57.486122131347656,12.216121673583984,1.2121673822402954,9.650818824768066
9426,88740,119,0,-3.7775800228118896,-1.445712924003601,-77.91162872314453,31.69019889831543,-1.2903655767440796,10.835289001464844
9427,88746,115,0,-2.7013471126556396,-3.918400287628174,-64.56141662597656,-5.808096408843994,0.964813768863678,8.274262428283691
9428,88758,121,0,-3.9950029850006104,-1.7098065614700317,-78.49072265625,32.22368621826172,-1.3240041732788086,10.877304077148438
9429,88759,121,0,0.2889854311943054,5.258754730224609,-7.258081436157227,68.00245666503906,4.027144908905029,14.314525604248047
9430,88776,130,0,6.231367111206055,5.06284236907959,59.411651611328125,29.411951065063477,11.384272575378418,8.395519256591797
9431,88784,118,0,-1.605954885482788,-3.2790744304656982,-35.478294372558594,-57.43454360961914,8.25362777709961,-0.6735847592353821
9432,88788,133,0,2.3574094772338867,5.285488128662109,9.846281051635742,49.014347076416016,5.534133434295654,13.343938827514648
9433,88795,126,0,5.866115093231201,3.995769739151001,59.893245697021484,27.718944549560547,11.474924087524414,8.164785385131836
9434,88796,120,0,0.5467305779457092,8.87994384765625,0.7796159982681274,63.589969635009766,5.003795146942139,14.36401081085205
9435,88803,120,0,-1.5044448375701904,-4.620270729064941,-4.104000568389893,-75.77072143554688,10.478323936462402,-1.7844470739364624
9436,88809,148,0,1.9960638284683228,7.8285932540893555,9.573314666748047,57.7017936706543,6.157573223114014,13.738471984863281
9437,88817,115,0,-2.651517868041992,-3.7665634155273438,-64.7220230102539,-6.084233283996582,0.9581433534622192,8.277348518371582
9438,88830,128,0,-1.7920689582824707,-2.6320858001708984,-50.08989715576172,-57.466819763183594,7.166358947753906,-0.6590875387191772
9439,88839,141,0,4.043434143066406,7.308049201965332,19.837663650512695,65.75311279296875,6.3393473625183105,14.82426643371582
9440,88844,121,0,-3.8868556022644043,-1.3602865934371948,-78.18370056152344,31.961824417114258,-1.3009984493255615,10.864255905151367
9441,88846,139,0,4.049729824066162,6.85890531539917,19.680992126464844,64.9598388671875,6.356714248657227,14.677399635314941
9442,88860,145,0,-0.7454769611358643,0.7588265538215637,40.235904693603516,-2.370445728302002,11.481902122497559,4.31423807144165
9443,88861,122,0,-0.33508673310279846,8.127992630004883,-0.6150527596473694,63.88258743286133,4.759528160095215,14.287171363830566
9444,88864,122,0,-0.37904155254364014,8.09049129486084,-0.6470324397087097,63.880313873291016,4.702601432800293,14.266913414001465
9445,88873,145,0,4.099737167358398,5.762660980224609,24.14593505859375,54.63518524169922,6.039066314697266,13.512382507324219
9446,88890,122,0,-0.42634376883506775,8.007381439208984,-0.6910821795463562,63.87163543701172,4.729649543762207,14.271415710449219
9447,88893,124,0,0.43824756145477295,6.9589056968688965,8.661794662475586,56.87586975097656,6.025994777679443,13.679866790771484
9448,88895,135,0,-3.0683836936950684,-4.966151237487793,-68.24837493896484,-2.799952507019043,0.6559979319572449,8.320456504821777
9449,88996,184,0,-0.7973739504814148,-4.200223445892334,42.21768569946289,-41.79833984375,13.126757621765137,0.8887416124343872
9450,89037,135,0,-3.0777480602264404,-4.82420539855957,-68.38004302978516,-2.8760855197906494,0.6557848453521729,8.325311660766602
9451,89071,131,0,-2.581746816635132,-2.5200209617614746,-47.16727828979492,5.045734882354736,1.5709786415100098,9.15274715423584
9452,89082,124,0,0.6859012246131897,7.128984451293945,8.818424224853516,57.04018020629883,6.083269119262695,13.715102195739746
9453,89120,125,0,-2.8396480083465576,-4.083928108215332,-66.53498077392578,-5.371880054473877,0.8339352607727051,8.205795288085938
9454,89157,192,0,3.926516056060791,2.4094855785369873,58.54862594604492,12.035938262939453,11.975659370422363,6.818356037139893
9455,89164,148,0,2.0316524505615234,7.779468059539795,9.556317329406738,57.67429733276367,6.134516716003418,13.753704071044922
9456,89187,147,0,0.3749140202999115,0.9628251791000366,43.52613830566406,-2.508432626724243,11.781133651733398,4.452281951904297
9457,89986,119,0,-3.5962941646575928,-1.3294743299484253,-74.89849090576172,31.29422378540039,-1.1344465017318726,10.875323295593262
9458,90160,192,0,-0.5606275200843811,-3.494882822036743,24.340513229370117,-42.80992889404297,11.990775108337402,1.0282728672027588
9459,90681,121,0,-3.095794439315796,0.6930840611457825,-53.568260192871094,46.70804214477539,0.03296909108757973,12.14289665222168
9460,90763,170,0,-4.637961387634277,2.724555730819702,-35.74922561645508,52.32011032104492,0.5446446537971497,13.04201889038086
9461,90800,138,0,-1.5953179597854614,-4.223121166229248,-5.868405342102051,-82.67857360839844,10.084319114685059,-2.213932991027832
9462,90871,137,0,-3.219295024871826,-3.9229037761688232,-79.44461822509766,7.71953010559082,-0.4728910028934479,8.964035034179688
9463,90989,141,0,-3.3284976482391357,-2.6763174533843994,-80.04244232177734,14.419410705566406,-0.9496928453445435,9.839410781860352
9464,91021,137,0,-3.1578729152679443,-4.0568528175354,-79.44824981689453,7.542721748352051,-0.40070438385009766,8.899399757385254
9465,91105,190,0,8.210103034973145,6.6670451164245605,61.29304122924805,41.02507019042969,11.35842514038086,9.23682689666748
9466,91174,123,0,-2.510249376296997,-3.1629257202148438,-64.4826431274414,-7.091603755950928,1.0238227844238281,8.35092544555664
9467,91244,135,0,-2.9791479110717773,-4.318021774291992,-68.3354721069336,-4.919168472290039,0.6692262291908264,8.27568244934082
9468,91456,203,0,-0.9342527985572815,3.0391006469726562,4.316592216491699,18.285037994384766,8.533175468444824,5.33026123046875
9469,91671,167,0,-3.190948247909546,-2.5556936264038086,-71.27666473388672,16.026086807250977,-0.1388855129480362,9.750261306762695
9470,91916,190,0,0.7618961334228516,-0.026544461026787758,10.69435977935791,7.426264762878418,9.62832260131836,4.914023399353027
9471,92061,141,0,0.10902179032564163,4.099911689758301,-10.67331600189209,53.72214126586914,3.836773633956909,13.382363319396973
9472,92331,199,0,-2.6746978759765625,0.2978358566761017,-21.090469360351562,-10.920065879821777,8.076123237609863,2.8114960193634033
9473,92342,129,0,-3.776668071746826,-0.495865136384964,-71.60948181152344,48.153831481933594,-1.2183363437652588,11.895248413085938
9474,92502,130,0,-4.510082721710205,3.3873345851898193,-35.71488952636719,52.321510314941406,0.7902052402496338,13.054539680480957
9475,92579,184,0,-0.7035797238349915,-4.464718818664551,42.11542510986328,-41.326690673828125,13.156111717224121,0.9667432308197021
9476,92986,133,0,-3.2690951824188232,-2.7740845680236816,-78.64064025878906,10.77263069152832,-0.6811404824256897,9.381583213806152
9477,93313,203,0,-3.1123692989349365,0.40614888072013855,-53.690391540527344,46.27912521362305,0.029716704040765762,12.116484642028809
9478,93345,207,0,-2.077620029449463,-1.6029149293899536,-47.07168960571289,9.97038459777832,1.6982663869857788,9.613414764404297
9479,93508,266,0,4.000220775604248,0.0714326724410057,62.583656311035156,2.5493547916412354,12.654812812805176,6.055227279663086
9480,93646,140,0,-0.700075626373291,-7.477776527404785,50.026695251464844,-67.28504180908203,13.992461204528809,-0.9762430787086487
9481,93667,124,0,1.320601463317871,7.074506759643555,9.120314598083496,57.16783142089844,6.154372215270996,13.708373069763184
9482,93671,123,0,-2.7035858631134033,-3.296806812286377,-64.603515625,-7.011566638946533,1.018137812614441,8.382970809936523
9483,93683,149,0,2.0612781047821045,5.8752827644348145,34.805870056152344,33.427215576171875,9.642822265625,7.581081867218018
9484,93735,121,0,-3.187922239303589,0.21465829014778137,-53.605812072753906,45.51283264160156,0.026186231523752213,12.062186241149902
9485,94048,128,0,0.9980903267860413,10.389129638671875,13.033581733703613,84.52250671386719,5.460958003997803,14.72203254699707
9486,94129,121,0,-3.2608165740966797,0.15605460107326508,-53.69677734375,45.449241638183594,0.025401616469025612,12.060830116271973
9487,94160,171,0,-1.000534176826477,3.222992420196533,-17.484426498413086,57.38322448730469,2.894620656967163,13.600424766540527
9488,94353,125,0,-2.7774930000305176,-3.891282796859741,-66.7354736328125,-6.732274055480957,0.8777941465377808,8.176705360412598
9489,94374,125,0,-2.7390379905700684,-3.882758855819702,-66.67525482177734,-6.823421955108643,0.8836636543273926,8.194875717163086
9490,94652,125,0,-2.4651215076446533,-3.5567779541015625,-66.34251403808594,-6.499849319458008,0.9061688184738159,8.213412284851074
9491,95095,189,0,-2.939511299133301,-0.48963209986686707,-53.31464385986328,43.1984748840332,0.11756540089845657,11.750385284423828
